GO.ID,Term,Annotated,Significant,Expected,classic
GO:0009134,nucleoside diphosphate catabolic process,5,0,1.01,1.00000
GO:0009138,pyrimidine nucleoside diphosphate metabo...,5,0,1.01,1.00000
GO:0009139,pyrimidine nucleoside diphosphate biosyn...,5,0,1.01,1.00000
GO:0009153,purine deoxyribonucleotide biosynthetic ...,2,0,0.4,1.00000
GO:0009186,deoxyribonucleoside diphosphate metaboli...,1,0,0.2,1.00000
GO:0009187,cyclic nucleotide metabolic process,2,0,0.4,1.00000
GO:0009188,ribonucleoside diphosphate biosynthetic ...,4,0,0.81,1.00000
GO:0009189,deoxyribonucleoside diphosphate biosynth...,1,0,0.2,1.00000
GO:0009190,cyclic nucleotide biosynthetic process,1,0,0.2,1.00000
GO:0009193,pyrimidine ribonucleoside diphosphate me...,4,0,0.81,1.00000
GO:0009194,pyrimidine ribonucleoside diphosphate bi...,4,0,0.81,1.00000
GO:0009196,pyrimidine deoxyribonucleoside diphospha...,1,0,0.2,1.00000
GO:0009197,pyrimidine deoxyribonucleoside diphospha...,1,0,0.2,1.00000
GO:0009212,pyrimidine deoxyribonucleoside triphosph...,1,0,0.2,1.00000
GO:0009216,purine deoxyribonucleoside triphosphate ...,2,0,0.4,1.00000
GO:0009228,thiamine biosynthetic process,4,0,0.81,1.00000
GO:0009229,thiamine diphosphate biosynthetic proces...,6,0,1.21,1.00000
GO:0009231,riboflavin biosynthetic process,11,0,2.23,1.00000
GO:0009252,peptidoglycan biosynthetic process,1,0,0.2,1.00000
GO:0009256,10-formyltetrahydrofolate metabolic proc...,2,0,0.4,1.00000
GO:0009257,10-formyltetrahydrofolate biosynthetic p...,2,0,0.4,1.00000
GO:0009268,response to pH,4,0,0.81,1.00000
GO:0009273,peptidoglycan-based cell wall biogenesis,1,0,0.2,1.00000
GO:0009301,snRNA transcription,2,0,0.4,1.00000
GO:0009304,tRNA transcription,2,0,0.4,1.00000
GO:0009398,FMN biosynthetic process,1,0,0.2,1.00000
GO:0009405,pathogenesis,1,0,0.2,1.00000
GO:0009410,response to xenobiotic stimulus,9,0,1.82,1.00000
GO:0009423,chorismate biosynthetic process,9,0,1.82,1.00000
GO:0009435,NAD biosynthetic process,9,0,1.82,1.00000
GO:0009436,glyoxylate catabolic process,1,0,0.2,1.00000
GO:0009439,cyanate metabolic process,1,0,0.2,1.00000
GO:0009440,cyanate catabolic process,1,0,0.2,1.00000
GO:0009443,pyridoxal 5'-phosphate salvage,2,0,0.4,1.00000
GO:0009446,putrescine biosynthetic process,6,0,1.21,1.00000
GO:0009448,gamma-aminobutyric acid metabolic proces...,2,0,0.4,1.00000
GO:0009450,gamma-aminobutyric acid catabolic proces...,2,0,0.4,1.00000
GO:0009452,7-methylguanosine RNA capping,6,0,1.21,1.00000
GO:0009557,antipodal cell differentiation,3,0,0.61,1.00000
GO:0009558,embryo sac cellularization,3,0,0.61,1.00000
GO:0009560,embryo sac egg cell differentiation,6,0,1.21,1.00000
GO:0009597,detection of virus,1,0,0.2,1.00000
GO:0009609,response to symbiotic bacterium,2,0,0.4,1.00000
GO:0009643,photosynthetic acclimation,10,0,2.02,1.00000
GO:0009652,thigmotropism,4,0,0.81,1.00000
GO:0009661,chromoplast organization,1,0,0.2,1.00000
GO:0009662,etioplast organization,2,0,0.4,1.00000
GO:0009663,plasmodesma organization,3,0,0.61,1.00000
GO:0009666,plastid outer membrane organization,1,0,0.2,1.00000
GO:0009667,plastid inner membrane organization,2,0,0.4,1.00000
GO:0009668,plastid membrane organization,51,0,10.32,1.00000
GO:0009729,detection of brassinosteroid stimulus,2,0,0.4,1.00000
GO:0009745,sucrose mediated signaling,3,0,0.61,1.00000
GO:0009747,hexokinase-dependent signaling,1,0,0.2,1.00000
GO:0009768,"photosynthesis, light harvesting in phot...",24,0,4.86,1.00000
GO:0009769,"photosynthesis, light harvesting in phot...",10,0,2.02,1.00000
GO:0009773,photosynthetic electron transport in pho...,19,0,3.84,1.00000
GO:0009780,photosynthetic NADP+ reduction,1,0,0.2,1.00000
GO:0009801,cinnamic acid ester metabolic process,1,0,0.2,1.00000
GO:0009823,cytokinin catabolic process,3,0,0.61,1.00000
GO:0009835,fruit ripening,1,0,0.2,1.00000
GO:0009848,indoleacetic acid biosynthetic process v...,1,0,0.2,1.00000
GO:0009852,auxin catabolic process,2,0,0.4,1.00000
GO:0009854,oxidative photosynthetic carbon pathway,5,0,1.01,1.00000
GO:0009859,pollen hydration,1,0,0.2,1.00000
GO:0009865,pollen tube adhesion,2,0,0.4,1.00000
GO:0009866,"induced systemic resistance, ethylene me...",2,0,0.4,1.00000
GO:0009868,jasmonic acid and ethylene-dependent sys...,2,0,0.4,1.00000
GO:0009945,radial axis specification,3,0,0.61,1.00000
GO:0009954,proximal/distal pattern formation,4,0,0.81,1.00000
GO:0009957,epidermal cell fate specification,2,0,0.4,1.00000
GO:0009961,response to 1-aminocyclopropane-1-carbox...,4,0,0.81,1.00000
GO:0009972,cytidine deamination,1,0,0.2,1.00000
GO:0009988,cell-cell recognition,2,0,0.4,1.00000
GO:0010022,meristem determinacy,13,0,2.63,1.00000
GO:0010024,phytochromobilin biosynthetic process,3,0,0.61,1.00000
GO:0010027,thylakoid membrane organization,48,0,9.71,1.00000
GO:0010028,xanthophyll cycle,3,0,0.61,1.00000
GO:0010032,meiotic chromosome condensation,2,0,0.4,1.00000
GO:0010042,response to manganese ion,3,0,0.61,1.00000
GO:0010045,response to nickel cation,1,0,0.2,1.00000
GO:0010046,response to mycotoxin,1,0,0.2,1.00000
GO:0010047,fruit dehiscence,4,0,0.81,1.00000
GO:0010055,atrichoblast differentiation,2,0,0.4,1.00000
GO:0010056,atrichoblast fate specification,1,0,0.2,1.00000
GO:0010057,trichoblast fate specification,1,0,0.2,1.00000
GO:0010058,regulation of atrichoblast fate specific...,1,0,0.2,1.00000
GO:0010059,positive regulation of atrichoblast fate...,1,0,0.2,1.00000
GO:0010061,regulation of trichoblast fate specifica...,1,0,0.2,1.00000
GO:0010063,positive regulation of trichoblast fate ...,1,0,0.2,1.00000
GO:0010064,embryonic shoot morphogenesis,1,0,0.2,1.00000
GO:0010069,zygote asymmetric cytokinesis in embryo ...,2,0,0.4,1.00000
GO:0010070,zygote asymmetric cell division,3,0,0.61,1.00000
GO:0010080,regulation of floral meristem growth,1,0,0.2,1.00000
GO:0010081,regulation of inflorescence meristem gro...,1,0,0.2,1.00000
GO:0010106,cellular response to iron ion starvation,2,0,0.4,1.00000
GO:0010110,"regulation of photosynthesis, dark react...",3,0,0.61,1.00000
GO:0010111,glyoxysome organization,1,0,0.2,1.00000
GO:0010113,negative regulation of systemic acquired...,2,0,0.4,1.00000
GO:0010121,arginine catabolic process to proline vi...,1,0,0.2,1.00000
GO:0010124,phenylacetate catabolic process,3,0,0.61,1.00000
GO:0010133,proline catabolic process to glutamate,3,0,0.61,1.00000
GO:0010135,ureide metabolic process,4,0,0.81,1.00000
GO:0010136,ureide catabolic process,4,0,0.81,1.00000
GO:0010155,regulation of proton transport,4,0,0.81,1.00000
GO:0010157,response to chlorate,1,0,0.2,1.00000
GO:0010165,response to X-ray,7,0,1.42,1.00000
GO:0010183,pollen tube guidance,21,0,4.25,1.00000
GO:0010185,regulation of cellular defense response,3,0,0.61,1.00000
GO:0010189,vitamin E biosynthetic process,12,0,2.43,1.00000
GO:0010199,organ boundary specification between lat...,3,0,0.61,1.00000
GO:0010202,response to low fluence red light stimul...,1,0,0.2,1.00000
GO:0010206,photosystem II repair,13,0,2.63,1.00000
GO:0010212,response to ionizing radiation,15,0,3.04,1.00000
GO:0010213,non-photoreactive DNA repair,2,0,0.4,1.00000
GO:0010216,maintenance of DNA methylation,5,0,1.01,1.00000
GO:0010219,regulation of vernalization response,6,0,1.21,1.00000
GO:0010220,positive regulation of vernalization res...,3,0,0.61,1.00000
GO:0010221,negative regulation of vernalization res...,1,0,0.2,1.00000
GO:0010230,alternative respiration,8,0,1.62,1.00000
GO:0010231,maintenance of seed dormancy,4,0,0.81,1.00000
GO:0010241,ent-kaurene oxidation to kaurenoic acid,1,0,0.2,1.00000
GO:0010245,radial microtubular system formation,2,0,0.4,1.00000
GO:0010247,detection of phosphate ion,1,0,0.2,1.00000
GO:0010248,establishment or maintenance of transmem...,1,0,0.2,1.00000
GO:0010249,auxin conjugate metabolic process,1,0,0.2,1.00000
GO:0010264,myo-inositol hexakisphosphate biosynthet...,7,0,1.42,1.00000
GO:0010265,SCF complex assembly,2,0,0.4,1.00000
GO:0010266,response to vitamin B1,2,0,0.4,1.00000
GO:0010269,response to selenium ion,3,0,0.61,1.00000
GO:0010270,photosystem II oxygen evolving complex a...,3,0,0.61,1.00000
GO:0010288,response to lead ion,5,0,1.01,1.00000
GO:0010289,homogalacturonan biosynthetic process,3,0,0.61,1.00000
GO:0010322,regulation of isopentenyl diphosphate bi...,3,0,0.61,1.00000
GO:0010323,negative regulation of isopentenyl dipho...,1,0,0.2,1.00000
GO:0010324,membrane invagination,1,0,0.2,1.00000
GO:0010332,response to gamma radiation,9,0,1.82,1.00000
GO:0010335,response to non-ionic osmotic stress,1,0,0.2,1.00000
GO:0010342,endosperm cellularization,2,0,0.4,1.00000
GO:0010350,cellular response to magnesium starvatio...,1,0,0.2,1.00000
GO:0010353,response to trehalose,2,0,0.4,1.00000
GO:0010361,regulation of anion channel activity by ...,2,0,0.4,1.00000
GO:0010362,negative regulation of anion channel act...,2,0,0.4,1.00000
GO:0010364,regulation of ethylene biosynthetic proc...,8,0,1.62,1.00000
GO:0010365,positive regulation of ethylene biosynth...,2,0,0.4,1.00000
GO:0010366,negative regulation of ethylene biosynth...,3,0,0.61,1.00000
GO:0010372,positive regulation of gibberellin biosy...,2,0,0.4,1.00000
GO:0010378,temperature compensation of the circadia...,4,0,0.81,1.00000
GO:0010381,peroxisome-chloroplast membrane tetherin...,1,0,0.2,1.00000
GO:0010392,galactoglucomannan metabolic process,1,0,0.2,1.00000
GO:0010398,xylogalacturonan metabolic process,1,0,0.2,1.00000
GO:0010401,pectic galactan metabolic process,1,0,0.2,1.00000
GO:0010409,extensin metabolic process,1,0,0.2,1.00000
GO:0010421,hydrogen peroxide-mediated programmed ce...,2,0,0.4,1.00000
GO:0010424,DNA methylation on cytosine within a CG ...,1,0,0.2,1.00000
GO:0010425,DNA methylation on cytosine within a CNG...,2,0,0.4,1.00000
GO:0010426,DNA methylation on cytosine within a CHH...,1,0,0.2,1.00000
GO:0010446,response to alkaline pH,1,0,0.2,1.00000
GO:0010447,response to acidic pH,2,0,0.4,1.00000
GO:0010450,inflorescence meristem growth,3,0,0.61,1.00000
GO:0010451,floral meristem growth,1,0,0.2,1.00000
GO:0010455,positive regulation of cell fate commitm...,1,0,0.2,1.00000
GO:0010466,negative regulation of peptidase activit...,2,0,0.4,1.00000
GO:0010470,regulation of gastrulation,1,0,0.2,1.00000
GO:0010477,response to sulfur dioxide,1,0,0.2,1.00000
GO:0010478,chlororespiration,1,0,0.2,1.00000
GO:0010482,regulation of epidermal cell division,2,0,0.4,1.00000
GO:0010499,proteasomal ubiquitin-independent protei...,1,0,0.2,1.00000
GO:0010501,RNA secondary structure unwinding,2,0,0.4,1.00000
GO:0010506,regulation of autophagy,18,0,3.64,1.00000
GO:0010507,negative regulation of autophagy,4,0,0.81,1.00000
GO:0010508,positive regulation of autophagy,8,0,1.62,1.00000
GO:0010520,regulation of reciprocal meiotic recombi...,2,0,0.4,1.00000
GO:0010541,acropetal auxin transport,3,0,0.61,1.00000
GO:0010582,floral meristem determinacy,12,0,2.43,1.00000
GO:0010586,miRNA metabolic process,13,0,2.63,1.00000
GO:0010587,miRNA catabolic process,8,0,1.62,1.00000
GO:0010589,leaf proximal/distal pattern formation,3,0,0.61,1.00000
GO:0010597,green leaf volatile biosynthetic process,3,0,0.61,1.00000
GO:0010602,regulation of 1-aminocyclopropane-1-carb...,1,0,0.2,1.00000
GO:0010603,regulation of cytoplasmic mRNA processin...,2,0,0.4,1.00000
GO:0010606,positive regulation of cytoplasmic mRNA ...,2,0,0.4,1.00000
GO:0010618,aerenchyma formation,3,0,0.61,1.00000
GO:0010635,regulation of mitochondrial fusion,1,0,0.2,1.00000
GO:0010636,positive regulation of mitochondrial fus...,1,0,0.2,1.00000
GO:0010720,positive regulation of cell development,1,0,0.2,1.00000
GO:0010726,positive regulation of hydrogen peroxide...,4,0,0.81,1.00000
GO:0010727,negative regulation of hydrogen peroxide...,1,0,0.2,1.00000
GO:0010728,regulation of hydrogen peroxide biosynth...,4,0,0.81,1.00000
GO:0010729,positive regulation of hydrogen peroxide...,3,0,0.61,1.00000
GO:0010730,negative regulation of hydrogen peroxide...,1,0,0.2,1.00000
GO:0010767,regulation of transcription from RNA pol...,1,0,0.2,1.00000
GO:0010789,meiotic sister chromatid cohesion involv...,2,0,0.4,1.00000
GO:0010821,regulation of mitochondrion organization,6,0,1.21,1.00000
GO:0010822,positive regulation of mitochondrion org...,2,0,0.4,1.00000
GO:0010823,negative regulation of mitochondrion org...,1,0,0.2,1.00000
GO:0010827,regulation of glucose transmembrane tran...,1,0,0.2,1.00000
GO:0010828,positive regulation of glucose transmemb...,1,0,0.2,1.00000
GO:0010847,regulation of chromatin assembly,1,0,0.2,1.00000
GO:0010866,regulation of triglyceride biosynthetic ...,3,0,0.61,1.00000
GO:0010906,regulation of glucose metabolic process,3,0,0.61,1.00000
GO:0010923,negative regulation of phosphatase activ...,2,0,0.4,1.00000
GO:0010930,negative regulation of auxin mediated si...,1,0,0.2,1.00000
GO:0010951,negative regulation of endopeptidase act...,1,0,0.2,1.00000
GO:0010964,regulation of heterochromatin assembly b...,1,0,0.2,1.00000
GO:0010965,regulation of mitotic sister chromatid s...,9,0,1.82,1.00000
GO:0010972,negative regulation of G2/M transition o...,3,0,0.61,1.00000
GO:0010992,ubiquitin recycling,1,0,0.2,1.00000
GO:0012502,induction of programmed cell death,1,0,0.2,1.00000
GO:0015012,heparan sulfate proteoglycan biosyntheti...,1,0,0.2,1.00000
GO:0015015,heparan sulfate proteoglycan biosyntheti...,1,0,0.2,1.00000
GO:0015074,DNA integration,3,0,0.61,1.00000
GO:0015671,oxygen transport,2,0,0.4,1.00000
GO:0015680,protein maturation by copper ion transfe...,1,0,0.2,1.00000
GO:0015690,aluminum cation transport,1,0,0.2,1.00000
GO:0015696,ammonium transport,3,0,0.61,1.00000
GO:0015697,quaternary ammonium group transport,1,0,0.2,1.00000
GO:0015700,arsenite transport,3,0,0.61,1.00000
GO:0015709,thiosulfate transport,3,0,0.61,1.00000
GO:0015729,oxaloacetate transport,5,0,1.01,1.00000
GO:0015739,sialic acid transport,5,0,1.01,1.00000
GO:0015741,fumarate transport,1,0,0.2,1.00000
GO:0015742,alpha-ketoglutarate transport,2,0,0.4,1.00000
GO:0015744,succinate transport,4,0,0.81,1.00000
GO:0015746,citrate transport,2,0,0.4,1.00000
GO:0015783,GDP-fucose transmembrane transport,3,0,0.61,1.00000
GO:0015789,UDP-N-acetylgalactosamine transmembrane ...,1,0,0.2,1.00000
GO:0015790,UDP-xylose transmembrane transport,3,0,0.61,1.00000
GO:0015805,S-adenosyl-L-methionine transport,1,0,0.2,1.00000
GO:0015809,arginine transport,1,0,0.2,1.00000
GO:0015811,L-cystine transport,1,0,0.2,1.00000
GO:0015812,gamma-aminobutyric acid transport,2,0,0.4,1.00000
GO:0015822,ornithine transport,1,0,0.2,1.00000
GO:0015839,cadaverine transport,1,0,0.2,1.00000
GO:0015843,methylammonium transport,1,0,0.2,1.00000
GO:0015853,adenine transport,3,0,0.61,1.00000
GO:0015854,guanine transport,3,0,0.61,1.00000
GO:0015858,nucleoside transport,3,0,0.61,1.00000
GO:0015864,pyrimidine nucleoside transport,1,0,0.2,1.00000
GO:0015871,choline transport,1,0,0.2,1.00000
GO:0015880,coenzyme A transport,2,0,0.4,1.00000
GO:0015882,L-ascorbic acid transmembrane transport,1,0,0.2,1.00000
GO:0015884,folic acid transport,2,0,0.4,1.00000
GO:0015887,pantothenate transmembrane transport,1,0,0.2,1.00000
GO:0015893,drug transport,5,0,1.01,1.00000
GO:0015909,long-chain fatty acid transport,5,0,1.01,1.00000
GO:0015910,long-chain fatty acid import into peroxi...,2,0,0.4,1.00000
GO:0015916,fatty-acyl-CoA transport,1,0,0.2,1.00000
GO:0015919,peroxisomal membrane transport,19,0,3.84,1.00000
GO:0015939,pantothenate metabolic process,2,0,0.4,1.00000
GO:0015940,pantothenate biosynthetic process,2,0,0.4,1.00000
GO:0015959,diadenosine polyphosphate metabolic proc...,1,0,0.2,1.00000
GO:0015960,diadenosine polyphosphate biosynthetic p...,1,0,0.2,1.00000
GO:0015965,diadenosine tetraphosphate metabolic pro...,1,0,0.2,1.00000
GO:0015966,diadenosine tetraphosphate biosynthetic ...,1,0,0.2,1.00000
GO:0015969,guanosine tetraphosphate metabolic proce...,4,0,0.81,1.00000
GO:0015970,guanosine tetraphosphate biosynthetic pr...,1,0,0.2,1.00000
GO:0015988,energy coupled proton transmembrane tran...,6,0,1.21,1.00000
GO:0015990,electron transport coupled proton transp...,6,0,1.21,1.00000
GO:0016031,tRNA import into mitochondrion,2,0,0.4,1.00000
GO:0016048,detection of temperature stimulus,1,0,0.2,1.00000
GO:0016079,synaptic vesicle exocytosis,1,0,0.2,1.00000
GO:0016093,polyprenol metabolic process,8,0,1.62,1.00000
GO:0016094,polyprenol biosynthetic process,4,0,0.81,1.00000
GO:0016095,polyprenol catabolic process,1,0,0.2,1.00000
GO:0016103,diterpenoid catabolic process,3,0,0.61,1.00000
GO:0016124,xanthophyll catabolic process,1,0,0.2,1.00000
GO:0016127,sterol catabolic process,1,0,0.2,1.00000
GO:0016139,glycoside catabolic process,2,0,0.4,1.00000
GO:0016180,snRNA processing,11,0,2.23,1.00000
GO:0016233,telomere capping,6,0,1.21,1.00000
GO:0016239,positive regulation of macroautophagy,1,0,0.2,1.00000
GO:0016241,regulation of macroautophagy,5,0,1.01,1.00000
GO:0016242,negative regulation of macroautophagy,1,0,0.2,1.00000
GO:0016255,attachment of GPI anchor to protein,6,0,1.21,1.00000
GO:0016320,endoplasmic reticulum membrane fusion,2,0,0.4,1.00000
GO:0016344,meiotic chromosome movement towards spin...,2,0,0.4,1.00000
GO:0016477,cell migration,1,0,0.2,1.00000
GO:0016480,negative regulation of transcription by ...,1,0,0.2,1.00000
GO:0016487,farnesol metabolic process,2,0,0.4,1.00000
GO:0016540,protein autoprocessing,2,0,0.4,1.00000
GO:0016558,protein import into peroxisome matrix,12,0,2.43,1.00000
GO:0016560,"protein import into peroxisome matrix, d...",4,0,0.81,1.00000
GO:0016578,histone deubiquitination,5,0,1.01,1.00000
GO:0016598,protein arginylation,2,0,0.4,1.00000
GO:0016925,protein sumoylation,1,0,0.2,1.00000
GO:0016999,antibiotic metabolic process,1,0,0.2,1.00000
GO:0017001,antibiotic catabolic process,1,0,0.2,1.00000
GO:0017062,respiratory chain complex III assembly,3,0,0.61,1.00000
GO:0017085,response to insecticide,1,0,0.2,1.00000
GO:0017121,plasma membrane phospholipid scrambling,1,0,0.2,1.00000
GO:0017126,nucleologenesis,1,0,0.2,1.00000
GO:0017144,drug metabolic process,1,0,0.2,1.00000
GO:0017145,stem cell division,2,0,0.4,1.00000
GO:0017196,N-terminal peptidyl-methionine acetylati...,6,0,1.21,1.00000
GO:0018008,N-terminal peptidyl-glycine N-myristoyla...,2,0,0.4,1.00000
GO:0018026,peptidyl-lysine monomethylation,9,0,1.82,1.00000
GO:0018027,peptidyl-lysine dimethylation,9,0,1.82,1.00000
GO:0018107,peptidyl-threonine phosphorylation,10,0,2.02,1.00000
GO:0018131,oxazole or thiazole biosynthetic process,1,0,0.2,1.00000
GO:0018201,peptidyl-glycine modification,2,0,0.4,1.00000
GO:0018206,peptidyl-methionine modification,6,0,1.21,1.00000
GO:0018210,peptidyl-threonine modification,10,0,2.02,1.00000
GO:0018216,peptidyl-arginine methylation,9,0,1.82,1.00000
GO:0018282,metal incorporation into metallo-sulfur ...,2,0,0.4,1.00000
GO:0018283,iron incorporation into metallo-sulfur c...,2,0,0.4,1.00000
GO:0018344,protein geranylgeranylation,5,0,1.01,1.00000
GO:0018410,C-terminal protein amino acid modificati...,5,0,1.01,1.00000
GO:0018871,1-aminocyclopropane-1-carboxylate metabo...,3,0,0.61,1.00000
GO:0018874,benzoate metabolic process,1,0,0.2,1.00000
GO:0018920,glyphosate metabolic process,2,0,0.4,1.00000
GO:0018973,trinitrotoluene metabolic process,1,0,0.2,1.00000
GO:0018974,"2,4,6-trinitrotoluene metabolic process",1,0,0.2,1.00000
